event_id,account_id,user_id,event_type,event_time
EVT000367,ACCT0020,USER00981,api_call,2025-06-27T11:20:57.834381
EVT000368,ACCT0197,USER00227,feat_A,2025-10-14T18:42:57.834381
EVT000369,ACCT0131,USER00696,feat_B,2025-09-05T21:01:57.834381
EVT000370,ACCT0150,USER00962,feat_B,2025-11-08T16:53:57.834381
EVT000371,ACCT0064,USER00596,api_call,2025-07-30T00:23:57.834381
EVT000372,ACCT0153,USER00404,feat_B,2025-08-17T03:50:57.834381
EVT000373,ACCT0113,USER00341,feat_B,2025-09-10T08:31:57.834381
EVT000374,ACCT0202,USER00220,feat_A,2025-11-13T15:42:57.834381
EVT000375,ACCT0224,USER00140,feat_A,2025-08-13T23:25:57.834381
EVT000376,ACCT0292,USER00880,feat_B,2025-05-23T04:12:57.834381
EVT000377,ACCT0016,USER00552,feat_A,2025-07-23T20:17:57.834381
EVT000378,ACCT0111,USER00528,feat_B,2025-10-27T01:29:57.834381
EVT000379,ACCT0300,USER00587,api_call,2025-06-29T22:15:57.834381
EVT000380,ACCT0211,USER00644,api_call,2025-08-14T02:09:57.834381
EVT000381,ACCT0264,USER00311,feat_B,2025-05-31T14:47:57.834381
EVT000382,ACCT0117,USER00754,feat_B,2025-07-22T17:14:57.834381
EVT000383,ACCT0065,USER00466,api_call,2025-09-14T05:51:57.834381
EVT000384,ACCT0252,USER00451,login,2025-11-13T17:04:57.834381
EVT000385,ACCT0254,USER00095,api_call,2025-10-29T10:21:57.834381
EVT000386,ACCT0294,USER00750,feat_A,2025-06-15T02:25:57.834381
EVT000387,ACCT0192,USER00244,feat_B,2025-06-04T22:17:57.834381
EVT000388,ACCT0177,USER00684,api_call,2025-08-09T19:08:57.834381
EVT000389,ACCT0060,USER00935,feat_B,2025-07-30T16:47:57.834381
EVT000390,ACCT0285,USER00707,feat_A,2025-11-06T01:42:57.834381
EVT000391,ACCT0110,USER00410,feat_A,2025-07-31T05:19:57.834381
EVT000392,ACCT0176,USER00908,api_call,2025-08-03T08:32:57.834381
EVT000393,ACCT0084,USER00965,api_call,2025-09-09T17:52:57.834381
EVT000394,ACCT0105,USER00806,api_call,2025-10-21T14:31:57.834381
EVT000395,ACCT0124,USER00317,feat_B,2025-07-16T15:38:57.834381
EVT000396,ACCT0232,USER00099,feat_B,2025-09-17T06:25:57.834381
EVT000397,ACCT0283,USER00244,feat_A,2025-05-24T20:34:57.834381
EVT000398,ACCT0258,USER00319,api_call,2025-08-26T03:12:57.834381
EVT000399,ACCT0193,USER00043,feat_B,2025-06-07T00:24:57.834381
EVT000400,ACCT0281,USER00138,feat_B,2025-07-31T11:54:57.834381
EVT000401,ACCT0009,USER00188,login,2025-08-06T10:09:57.834381
EVT000402,ACCT0065,USER00679,login,2025-07-08T20:14:57.834381
EVT000403,ACCT0231,USER00561,feat_B,2025-07-09T12:47:57.834381
EVT000404,ACCT0299,USER00080,feat_B,2025-10-08T14:28:57.834381
EVT000405,ACCT0206,USER00689,feat_A,2025-07-04T01:47:57.834381
EVT000406,ACCT0242,USER00243,api_call,2025-10-08T22:55:57.834381
EVT000407,ACCT0101,USER00310,feat_A,2025-06-02T15:41:57.834381
EVT000408,ACCT0082,USER00324,api_call,2025-06-01T19:36:57.834381
EVT000409,ACCT0227,USER00325,feat_A,2025-05-23T14:36:57.834381
EVT000410,ACCT0148,USER00355,api_call,2025-05-27T05:22:57.834381
EVT000411,ACCT0202,USER00324,login,2025-10-14T18:14:57.834381
EVT000412,ACCT0094,USER00984,api_call,2025-07-19T11:40:57.834381
EVT000413,ACCT0177,USER00950,feat_B,2025-06-08T03:25:57.834381
EVT000414,ACCT0163,USER00490,api_call,2025-08-30T19:43:57.834381
EVT000415,ACCT0261,USER00733,api_call,2025-10-15T04:57:57.834381
EVT000416,ACCT0142,USER00326,feat_A,2025-10-10T10:35:57.834381
EVT000417,ACCT0244,USER00562,api_call,2025-08-27T19:45:57.834381
EVT000418,ACCT0141,USER00301,api_call,2025-07-18T08:37:57.834381
EVT000419,ACCT0046,USER00984,feat_A,2025-10-03T16:07:57.834381
EVT000420,ACCT0092,USER00826,feat_A,2025-06-22T01:21:57.834381
EVT000421,ACCT0253,USER00605,api_call,2025-08-15T11:16:57.834381
EVT000422,ACCT0286,USER00820,api_call,2025-06-27T08:24:57.834381
EVT000423,ACCT0232,USER00967,api_call,2025-10-17T00:21:57.834381
EVT000424,ACCT0098,USER00866,api_call,2025-06-17T14:27:57.834381
EVT000425,ACCT0081,USER00143,feat_A,2025-06-30T13:32:57.834381
EVT000426,ACCT0259,USER00983,feat_A,2025-05-29T17:32:57.834381
EVT000427,ACCT0190,USER00132,api_call,2025-10-05T15:23:57.834381
EVT000428,ACCT0232,USER00066,login,2025-06-26T02:41:57.834381
EVT000429,ACCT0049,USER00471,feat_B,2025-08-18T07:09:57.834381
EVT000430,ACCT0232,USER00266,api_call,2025-09-26T14:24:57.834381
EVT000431,ACCT0117,USER00150,api_call,2025-10-19T00:09:57.834381
EVT000432,ACCT0126,USER00149,login,2025-10-28T00:51:57.834381
EVT000433,ACCT0102,USER00663,feat_A,2025-07-24T17:20:57.834381
EVT000434,ACCT0115,USER00951,api_call,2025-07-06T14:10:57.834381
EVT000435,ACCT0195,USER00335,api_call,2025-09-13T03:06:57.834381
EVT000436,ACCT0044,USER00474,api_call,2025-09-11T17:07:57.834381
EVT000437,ACCT0264,USER00941,api_call,2025-05-29T03:33:57.834381
EVT000438,ACCT0228,USER00253,feat_B,2025-07-17T14:14:57.834381
EVT000439,ACCT0199,USER00853,api_call,2025-09-04T21:36:57.834381
EVT000440,ACCT0067,USER00477,api_call,2025-06-20T11:59:57.834381
EVT000441,ACCT0158,USER00137,feat_B,2025-08-24T05:36:57.834381
EVT000442,ACCT0047,USER00626,login,2025-10-17T13:45:57.834381
EVT000443,ACCT0112,USER00620,api_call,2025-07-05T01:07:57.834381
EVT000444,ACCT0201,USER00682,api_call,2025-05-21T06:52:57.834381
EVT000445,ACCT0087,USER00080,feat_A,2025-09-23T15:57:57.834381
EVT000446,ACCT0140,USER00391,login,2025-06-04T16:59:57.834381
EVT000447,ACCT0181,USER00862,login,2025-06-09T21:42:57.834381
EVT000448,ACCT0044,USER00785,feat_A,2025-09-20T13:46:57.834381
EVT000449,ACCT0005,USER00824,login,2025-08-25T11:54:57.834381
EVT000450,ACCT0015,USER00425,login,2025-11-08T03:08:57.834381
EVT000451,ACCT0261,USER00284,login,2025-08-10T08:49:57.834381
EVT000452,ACCT0281,USER00443,login,2025-06-11T06:22:57.834381
EVT000453,ACCT0286,USER00355,feat_B,2025-10-20T04:43:57.834381
EVT000454,ACCT0217,USER00257,api_call,2025-06-16T05:42:57.834381
EVT000455,ACCT0068,USER00947,feat_B,2025-06-01T14:12:57.834381
EVT000456,ACCT0117,USER00800,feat_A,2025-09-30T06:16:57.834381
EVT000457,ACCT0256,USER00978,feat_B,2025-10-18T18:11:57.834381
EVT000458,ACCT0300,USER00535,feat_B,2025-06-25T12:33:57.834381
EVT000459,ACCT0298,USER00877,feat_A,2025-07-02T02:18:57.834381
EVT000460,ACCT0050,USER00748,api_call,2025-07-29T02:08:57.834381
EVT000461,ACCT0237,USER00636,feat_A,2025-07-02T09:58:57.834381
EVT000462,ACCT0030,USER00269,feat_A,2025-08-28T05:54:57.834381
EVT000463,ACCT0142,USER00634,api_call,2025-11-01T08:41:57.834381
EVT000464,ACCT0271,USER00848,feat_A,2025-10-31T01:06:57.834381
EVT000465,ACCT0298,USER00851,api_call,2025-09-11T10:24:57.834381
EVT000466,ACCT0019,USER00488,feat_B,2025-07-11T06:48:57.834381
EVT000467,ACCT0124,USER00165,login,2025-05-24T17:33:57.834381
EVT000468,ACCT0062,USER00807,login,2025-06-14T20:50:57.834381
EVT000469,ACCT0203,USER00313,login,2025-08-23T07:43:57.834381
EVT000470,ACCT0003,USER00689,feat_A,2025-07-19T09:15:57.834381
EVT000471,ACCT0143,USER00011,login,2025-05-27T17:45:57.834381
EVT000472,ACCT0101,USER00922,login,2025-07-10T04:26:57.834381
EVT000473,ACCT0287,USER00557,login,2025-08-01T10:08:57.834381
EVT000474,ACCT0049,USER00129,api_call,2025-09-25T04:22:57.834381
EVT000475,ACCT0134,USER00516,api_call,2025-06-05T21:07:57.834381
EVT000476,ACCT0132,USER00407,feat_B,2025-07-04T19:45:57.834381
EVT000477,ACCT0204,USER00525,feat_A,2025-09-11T01:12:57.834381
EVT000478,ACCT0160,USER00930,feat_B,2025-09-26T16:02:57.834381
EVT000479,ACCT0247,USER00067,feat_B,2025-07-29T01:08:57.834381
EVT000480,ACCT0259,USER00642,feat_B,2025-10-31T08:20:57.834381
EVT000481,ACCT0232,USER00124,feat_B,2025-08-19T03:00:57.834381
EVT000482,ACCT0135,USER00228,feat_A,2025-08-19T00:08:57.834381
EVT000483,ACCT0059,USER00168,api_call,2025-07-31T01:00:57.834381
EVT000484,ACCT0295,USER00582,feat_B,2025-09-20T02:50:57.834381
EVT000485,ACCT0096,USER00047,api_call,2025-09-21T03:31:57.834381
EVT000486,ACCT0212,USER00303,api_call,2025-07-20T19:59:57.834381
EVT000487,ACCT0172,USER00823,api_call,2025-05-29T02:20:57.834381
EVT000488,ACCT0281,USER00180,feat_B,2025-06-27T09:06:57.834381
EVT000489,ACCT0208,USER00913,login,2025-07-11T03:25:57.834381
EVT000490,ACCT0126,USER00740,feat_B,2025-06-20T10:54:57.834381
EVT000491,ACCT0130,USER00448,feat_A,2025-07-17T22:40:57.834381
EVT000492,ACCT0213,USER00632,login,2025-11-14T20:34:57.834381
EVT000493,ACCT0271,USER00526,api_call,2025-09-03T19:01:57.834381
EVT000494,ACCT0134,USER00041,feat_A,2025-08-17T23:58:57.834381
EVT000495,ACCT0284,USER00576,api_call,2025-05-29T06:36:57.834381
EVT000496,ACCT0208,USER00209,feat_B,2025-10-24T17:49:57.834381
EVT000497,ACCT0256,USER00028,feat_B,2025-05-30T20:05:57.834381
EVT000498,ACCT0172,USER00061,login,2025-08-02T07:16:57.834381
EVT000499,ACCT0258,USER00301,api_call,2025-06-10T23:31:57.834381
EVT000500,ACCT0033,USER00589,feat_A,2025-06-15T21:47:57.834381
EVT000501,ACCT0155,USER00715,feat_B,2025-06-09T04:24:57.834381
EVT000502,ACCT0124,USER00575,login,2025-09-22T09:28:57.834381
EVT000503,ACCT0012,USER00412,api_call,2025-05-19T15:55:57.834381
EVT000504,ACCT0034,USER00642,login,2025-05-27T04:16:57.834381
EVT000505,ACCT0216,USER00292,api_call,2025-11-15T00:29:57.834381
EVT000506,ACCT0184,USER00503,login,2025-11-14T15:18:57.834381
EVT000507,ACCT0007,USER00094,feat_A,2025-06-13T11:03:57.834381
EVT000508,ACCT0266,USER00416,login,2025-10-04T11:18:57.834381
EVT000509,ACCT0010,USER00748,api_call,2025-07-14T13:38:57.834381
EVT000510,ACCT0036,USER00235,feat_B,2025-07-23T04:30:57.834381
EVT000511,ACCT0025,USER00137,login,2025-09-02T17:36:57.834381
EVT000512,ACCT0010,USER00099,feat_A,2025-06-18T02:52:57.834381
EVT000513,ACCT0132,USER00140,feat_B,2025-09-16T17:35:57.834381
EVT000514,ACCT0068,USER00509,feat_B,2025-10-03T22:11:57.834381
EVT000515,ACCT0092,USER00259,feat_A,2025-10-10T19:47:57.834381
EVT000516,ACCT0281,USER00690,feat_A,2025-05-21T15:58:57.834381
EVT000517,ACCT0092,USER00982,login,2025-09-02T14:06:57.834381
EVT000518,ACCT0099,USER00766,feat_A,2025-07-02T09:32:57.834381
EVT000519,ACCT0053,USER00105,feat_A,2025-06-07T21:32:57.834381
EVT000520,ACCT0033,USER00871,api_call,2025-08-17T02:23:57.834381
EVT000521,ACCT0272,USER00205,feat_B,2025-06-29T03:15:57.834381
EVT000522,ACCT0287,USER00998,feat_A,2025-08-10T03:14:57.834381
EVT000523,ACCT0155,USER00251,login,2025-09-17T04:42:57.834381
EVT000524,ACCT0178,USER00610,feat_A,2025-05-19T22:23:57.834381
EVT000525,ACCT0242,USER00572,feat_A,2025-06-11T05:19:57.834381
EVT000526,ACCT0084,USER00660,feat_A,2025-06-30T03:16:57.834381
EVT000527,ACCT0273,USER00540,feat_B,2025-07-04T20:20:57.834381
EVT000528,ACCT0128,USER00211,feat_A,2025-11-04T19:18:57.834381
EVT000529,ACCT0074,USER00221,api_call,2025-09-06T01:10:57.834381
EVT000530,ACCT0149,USER00194,login,2025-07-27T16:58:57.834381
EVT000531,ACCT0217,USER00963,login,2025-05-23T16:37:57.834381
EVT000532,ACCT0026,USER00644,feat_B,2025-10-19T06:05:57.834381
EVT000533,ACCT0244,USER00931,feat_B,2025-09-26T12:31:57.834381
EVT000534,ACCT0254,USER00197,feat_B,2025-06-28T12:11:57.834381
EVT000535,ACCT0098,USER00651,api_call,2025-05-26T11:18:57.834381
EVT000536,ACCT0021,USER00787,feat_A,2025-07-30T18:58:57.834381
EVT000537,ACCT0108,USER00335,feat_A,2025-09-27T06:58:57.834381
EVT000538,ACCT0298,USER00479,feat_B,2025-10-06T17:27:57.834381
EVT000539,ACCT0112,USER00469,feat_B,2025-08-05T08:04:57.834381
EVT000540,ACCT0047,USER00046,feat_B,2025-11-14T18:08:57.834381
EVT000541,ACCT0152,USER00301,feat_A,2025-08-11T09:41:57.834381
EVT000542,ACCT0131,USER00155,login,2025-08-29T23:01:57.834381
EVT000543,ACCT0287,USER00119,feat_A,2025-06-30T23:15:57.834381
EVT000544,ACCT0005,USER00804,login,2025-07-07T00:24:57.834381
EVT000545,ACCT0060,USER00733,feat_A,2025-09-01T07:17:57.834381
EVT000546,ACCT0134,USER00095,login,2025-10-18T03:15:57.834381
EVT000547,ACCT0170,USER00835,feat_B,2025-06-02T13:07:57.834381
EVT000548,ACCT0293,USER00701,login,2025-10-10T01:17:57.834381
EVT000549,ACCT0186,USER00266,api_call,2025-08-06T21:26:57.834381
EVT000550,ACCT0125,USER00320,feat_A,2025-08-04T07:36:57.834381
EVT000551,ACCT0027,USER00892,api_call,2025-08-03T01:02:57.834381
EVT000552,ACCT0036,USER00159,feat_B,2025-07-25T21:39:57.834381
EVT000553,ACCT0186,USER00740,feat_B,2025-09-24T04:02:57.834381
EVT000554,ACCT0226,USER00764,api_call,2025-09-29T08:14:57.834381
EVT000555,ACCT0067,USER00704,login,2025-07-06T04:19:57.834381
EVT000556,ACCT0158,USER00060,feat_A,2025-07-06T19:05:57.834381
EVT000557,ACCT0007,USER00335,api_call,2025-10-30T08:36:57.834381
EVT000558,ACCT0181,USER00837,feat_A,2025-10-14T21:49:57.834381
EVT000559,ACCT0215,USER00882,feat_B,2025-06-11T22:52:57.834381
EVT000560,ACCT0251,USER00339,api_call,2025-06-04T13:46:57.834381
EVT000561,ACCT0148,USER00097,feat_B,2025-05-20T06:00:57.834381
EVT000562,ACCT0240,USER00967,feat_A,2025-07-13T14:43:57.834381
EVT000563,ACCT0238,USER00442,api_call,2025-09-08T10:51:57.834381
EVT000564,ACCT0089,USER00265,feat_B,2025-08-02T22:28:57.834381
EVT000565,ACCT0094,USER00818,feat_B,2025-10-14T19:35:57.834381
EVT000566,ACCT0151,USER00856,login,2025-05-19T07:09:57.834381
EVT000567,ACCT0060,USER00857,login,2025-08-24T23:47:57.834381
EVT000568,ACCT0253,USER00848,login,2025-08-26T07:14:57.834381
EVT000569,ACCT0163,USER00694,api_call,2025-08-25T08:47:57.834381
EVT000570,ACCT0047,USER00689,api_call,2025-08-05T18:34:57.834381
EVT000571,ACCT0006,USER00076,feat_A,2025-09-24T23:54:57.834381
EVT000572,ACCT0069,USER00872,feat_A,2025-08-27T09:23:57.834381
EVT000573,ACCT0116,USER00622,login,2025-05-26T13:47:57.834381
EVT000574,ACCT0141,USER00314,feat_A,2025-10-12T20:44:57.834381
EVT000575,ACCT0261,USER00905,api_call,2025-10-11T13:20:57.834381
EVT000576,ACCT0168,USER00130,login,2025-07-20T19:13:57.834381
EVT000577,ACCT0035,USER00196,feat_A,2025-11-12T01:41:57.834381
EVT000578,ACCT0185,USER00508,feat_A,2025-06-16T16:14:57.834381
EVT000579,ACCT0174,USER00007,feat_B,2025-09-06T05:21:57.834381
EVT000580,ACCT0144,USER00532,feat_B,2025-09-13T10:02:57.834381
EVT000581,ACCT0262,USER00096,feat_A,2025-05-21T06:22:57.834381
EVT000582,ACCT0293,USER00582,feat_A,2025-09-23T06:02:57.834381
EVT000583,ACCT0038,USER00352,feat_B,2025-09-21T07:23:57.834381
EVT000584,ACCT0287,USER00564,feat_B,2025-08-27T21:58:57.834381
EVT000585,ACCT0173,USER00245,feat_B,2025-11-07T15:11:57.834381
EVT000586,ACCT0081,USER00933,feat_B,2025-10-30T04:13:57.834381
EVT000587,ACCT0043,USER00497,login,2025-06-06T11:39:57.834381
EVT000588,ACCT0162,USER00873,feat_B,2025-11-04T05:34:57.834381
EVT000589,ACCT0144,USER00016,api_call,2025-10-19T08:28:57.834381
EVT000590,ACCT0098,USER00193,login,2025-06-01T11:47:57.834381
EVT000591,ACCT0087,USER00775,login,2025-07-18T15:24:57.834381
EVT000592,ACCT0133,USER00874,api_call,2025-09-05T21:31:57.834381
EVT000593,ACCT0005,USER00291,login,2025-08-16T05:26:57.834381
EVT000594,ACCT0200,USER00737,feat_A,2025-09-06T05:04:57.834381
EVT000595,ACCT0136,USER00746,login,2025-07-24T02:24:57.834381
EVT000596,ACCT0239,USER00929,feat_B,2025-08-14T03:52:57.834381
EVT000597,ACCT0260,USER00505,login,2025-11-03T11:14:57.834381
EVT000598,ACCT0019,USER00669,feat_A,2025-05-29T21:27:57.834381
EVT000599,ACCT0017,USER00201,feat_B,2025-10-19T12:45:57.834381
EVT000600,ACCT0187,USER00101,feat_A,2025-06-08T03:07:57.834381
EVT000601,ACCT0040,USER00912,feat_A,2025-07-04T20:03:57.834381
EVT000602,ACCT0168,USER00394,login,2025-05-27T08:29:57.834381
EVT000603,ACCT0129,USER00558,feat_B,2025-06-26T03:24:57.834381
EVT000604,ACCT0060,USER00607,login,2025-08-21T03:39:57.834381
EVT000605,ACCT0095,USER00324,login,2025-09-20T15:32:57.834381
EVT000606,ACCT0155,USER00183,feat_B,2025-06-10T03:27:57.834381
EVT000607,ACCT0270,USER00411,api_call,2025-11-08T00:21:57.834381
EVT000608,ACCT0162,USER00267,login,2025-10-14T16:18:57.834381
EVT000609,ACCT0300,USER00526,feat_B,2025-08-25T20:15:57.834381
EVT000610,ACCT0011,USER00289,login,2025-11-12T21:08:57.834381
EVT000611,ACCT0241,USER00948,feat_B,2025-09-11T09:59:57.834381
EVT000612,ACCT0094,USER00474,api_call,2025-06-23T13:53:57.834381
EVT000613,ACCT0101,USER00423,feat_B,2025-07-17T10:27:57.834381
EVT000614,ACCT0030,USER00774,login,2025-05-23T08:30:57.834381
EVT000615,ACCT0084,USER00939,api_call,2025-10-11T08:23:57.834381
EVT000616,ACCT0224,USER00271,feat_A,2025-06-23T12:34:57.834381
EVT000617,ACCT0125,USER00342,login,2025-10-14T13:32:57.834381
EVT000618,ACCT0032,USER00975,feat_A,2025-10-11T15:50:57.834381
EVT000619,ACCT0236,USER00497,feat_B,2025-06-03T12:15:57.834381
EVT000620,ACCT0158,USER00649,feat_B,2025-06-13T22:37:57.834381
EVT000621,ACCT0260,USER00494,feat_A,2025-07-26T06:17:57.834381
EVT000622,ACCT0179,USER00184,feat_B,2025-11-02T17:56:57.834381
EVT000623,ACCT0254,USER00555,login,2025-10-30T17:39:57.834381
EVT000624,ACCT0129,USER00947,feat_A,2025-10-10T20:40:57.834381
EVT000625,ACCT0235,USER00721,login,2025-06-28T10:59:57.834381
EVT000626,ACCT0264,USER00143,feat_B,2025-08-14T22:46:57.834381
EVT000627,ACCT0262,USER00309,feat_A,2025-11-04T03:41:57.834381
EVT000628,ACCT0062,USER00851,login,2025-09-18T14:14:57.834381
EVT000629,ACCT0032,USER00667,feat_A,2025-06-14T04:27:57.834381
EVT000630,ACCT0261,USER00839,login,2025-08-22T11:52:57.834381
EVT000631,ACCT0060,USER00995,feat_B,2025-07-28T08:53:57.834381
EVT000632,ACCT0082,USER00880,api_call,2025-07-30T05:02:57.834381
EVT000633,ACCT0295,USER00539,feat_A,2025-07-10T08:00:57.834381
EVT000634,ACCT0106,USER00251,feat_A,2025-06-29T16:53:57.834381
EVT000635,ACCT0214,USER00073,api_call,2025-06-14T03:35:57.834381
EVT000636,ACCT0219,USER00531,login,2025-10-22T20:03:57.834381
EVT000637,ACCT0230,USER00119,api_call,2025-10-28T12:01:57.834381
EVT000638,ACCT0201,USER00492,feat_A,2025-11-04T15:09:57.834381
EVT000639,ACCT0160,USER00349,feat_B,2025-06-06T05:06:57.834381
EVT000640,ACCT0257,USER00143,login,2025-08-18T16:11:57.834381
EVT000641,ACCT0260,USER00072,feat_B,2025-09-04T14:29:57.834381
EVT000642,ACCT0207,USER00208,api_call,2025-09-09T11:52:57.834381
EVT000643,ACCT0233,USER00935,feat_A,2025-05-21T02:27:57.834381
EVT000644,ACCT0055,USER00477,api_call,2025-11-08T19:15:57.834381
EVT000645,ACCT0229,USER00986,login,2025-08-13T07:38:57.834381
EVT000646,ACCT0286,USER00722,feat_A,2025-10-22T15:39:57.834381
EVT000647,ACCT0227,USER00703,feat_A,2025-09-01T14:17:57.834381
EVT000648,ACCT0052,USER00062,feat_A,2025-11-07T23:57:57.834381
EVT000649,ACCT0289,USER00213,feat_B,2025-10-19T08:41:57.834381
EVT000650,ACCT0064,USER00955,feat_B,2025-07-19T23:11:57.834381
EVT000651,ACCT0278,USER00075,feat_B,2025-10-31T00:48:57.834381
EVT000652,ACCT0191,USER00328,login,2025-07-15T01:31:57.834381
EVT000653,ACCT0251,USER00575,feat_A,2025-08-24T18:07:57.834381
EVT000654,ACCT0278,USER00221,api_call,2025-07-25T02:39:57.834381
EVT000655,ACCT0186,USER00218,login,2025-11-13T05:37:57.834381
EVT000656,ACCT0221,USER00834,feat_B,2025-11-02T17:47:57.834381
EVT000657,ACCT0258,USER00151,feat_B,2025-07-25T20:01:57.834381
EVT000658,ACCT0044,USER00589,feat_B,2025-08-10T06:45:57.834381
EVT000659,ACCT0139,USER00191,feat_B,2025-06-21T12:34:57.834381
EVT000660,ACCT0116,USER00944,login,2025-07-21T11:12:57.834381
EVT000661,ACCT0127,USER00797,login,2025-05-27T18:05:57.834381
EVT000662,ACCT0147,USER00676,feat_A,2025-07-22T19:02:57.834381
EVT000663,ACCT0150,USER00838,login,2025-10-18T01:05:57.834381
EVT000664,ACCT0226,USER00994,api_call,2025-11-10T23:39:57.834381
EVT000665,ACCT0087,USER00346,login,2025-11-12T07:06:57.834381
EVT000666,ACCT0126,USER00449,api_call,2025-09-10T08:19:57.834381
EVT000667,ACCT0251,USER00466,feat_A,2025-06-27T10:30:57.834381
EVT000668,ACCT0048,USER00546,api_call,2025-05-25T19:37:57.834381
EVT000669,ACCT0084,USER00980,login,2025-07-05T19:11:57.834381
EVT000670,ACCT0237,USER00749,login,2025-09-04T15:50:57.834381
EVT000671,ACCT0260,USER00485,api_call,2025-10-01T08:24:57.834381
EVT000672,ACCT0290,USER00767,feat_A,2025-09-21T00:51:57.834381
EVT000673,ACCT0107,USER00069,login,2025-08-24T23:11:57.834381
EVT000674,ACCT0090,USER00491,login,2025-11-02T05:09:57.834381
EVT000675,ACCT0029,USER00414,feat_B,2025-07-18T19:38:57.834381
EVT000676,ACCT0151,USER00682,feat_B,2025-08-16T17:15:57.834381
EVT000677,ACCT0060,USER00541,feat_B,2025-10-09T20:42:57.834381
EVT000678,ACCT0091,USER00861,feat_A,2025-10-19T16:45:57.834381
EVT000679,ACCT0250,USER00292,api_call,2025-07-04T07:09:57.834381
EVT000680,ACCT0157,USER00732,login,2025-10-27T21:36:57.834381
EVT000681,ACCT0287,USER00480,feat_A,2025-09-06T18:47:57.834381
EVT000682,ACCT0071,USER00827,login,2025-06-16T03:04:57.834381
EVT000683,ACCT0183,USER00029,feat_A,2025-10-29T01:54:57.834381
EVT000684,ACCT0140,USER00204,feat_A,2025-09-19T06:26:57.834381
EVT000685,ACCT0073,USER00946,api_call,2025-08-24T12:06:57.834381
EVT000686,ACCT0099,USER00481,feat_A,2025-10-17T03:19:57.834381
EVT000687,ACCT0174,USER00361,login,2025-08-05T18:39:57.834381
EVT000688,ACCT0049,USER00767,api_call,2025-07-15T09:39:57.834381
EVT000689,ACCT0242,USER00373,login,2025-07-24T12:56:57.834381
EVT000690,ACCT0098,USER00381,feat_B,2025-11-14T23:49:57.834381
EVT000691,ACCT0263,USER00734,api_call,2025-08-13T06:09:57.834381
EVT000692,ACCT0006,USER00736,feat_A,2025-06-01T11:52:57.834381
EVT000693,ACCT0132,USER00606,feat_B,2025-10-13T21:49:57.834381
EVT000694,ACCT0120,USER00133,feat_B,2025-11-05T10:40:57.834381
EVT000695,ACCT0072,USER00501,api_call,2025-06-02T12:46:57.834381
EVT000696,ACCT0211,USER00374,login,2025-09-05T15:27:57.834381
EVT000697,ACCT0169,USER00424,feat_A,2025-10-02T09:56:57.834381
EVT000698,ACCT0166,USER00976,feat_A,2025-10-31T15:49:57.834381
EVT000699,ACCT0285,USER00533,api_call,2025-05-30T13:25:57.834381
